,user_id,business_id,stars,state,pred_context,pred_factor,rev_count,opt_alpha
872,fMthQHkPldvfXknr61Nnbg,daLUceDcNHEIxLHObOH18g,3.0,OH,5.0,2.5912661340906515,12,0.16968826307220233
873,CZFHZ1E0QUQsoeNoASWnbA,25YVFgR2pkt3u1f2fDBfnw,3.0,NC,4.574684609993756,3.4984803698772,106,0.0
874,CZFHZ1E0QUQsoeNoASWnbA,EkMaXwRzsvHKn1dHLv02Mg,4.0,NC,3.5306496969217536,4.231851686063463,106,0.33064892806030927
875,CZFHZ1E0QUQsoeNoASWnbA,FoZQW4WpXAEOOVZ9MepnZA,4.0,NC,4.126566739834671,4.4534123839826725,106,1.0
876,CZFHZ1E0QUQsoeNoASWnbA,I_j5UfKgV3Zm7-cnLZo3WQ,5.0,SC,4.087172030526837,3.8143664434453535,106,1.0
877,CZFHZ1E0QUQsoeNoASWnbA,bX0MqZM4nukE3-wWz7YXhw,5.0,NC,3.535448251635103,4.240433485583422,106,0.0
878,CZFHZ1E0QUQsoeNoASWnbA,btA8NopfIYf7MAJ-KwhI3A,4.0,NC,4.12742453217549,4.631704172282862,106,1.0
879,CZFHZ1E0QUQsoeNoASWnbA,f12Zv1B9crmSW58iyTR_mA,5.0,NC,4.357892355112746,4.281745077782338,106,1.0
880,CZFHZ1E0QUQsoeNoASWnbA,sPwgafejYVdf8hd4-oDYVg,5.0,NC,4.480749553457907,4.132732815828499,106,1.0
881,Lk7t5iOjNRq5_dJlearXqw,tEaW0zgsYihSTjysrpXaWg,5.0,NV,5.0,4.469458918258692,17,1.0
882,ebbwr0ofCaj_5thb3Tu_kg,6eUWcUgULy4xcE8v5L2w5A,5.0,ON,3.815974123238788,4.30464412086059,9,0.0
883,ebbwr0ofCaj_5thb3Tu_kg,7iy93pe0oKz0KLLh8zNKFA,3.0,ON,3.8026505948012135,3.8577178057421055,9,1.0
884,ebbwr0ofCaj_5thb3Tu_kg,F-bdXFkJwwENiNpMTG2ntQ,4.0,ON,4.520855937221358,3.4958952300298733,9,0.4918283856475182
885,ebbwr0ofCaj_5thb3Tu_kg,GcxE5hK_TaHP4EZFDYz2mg,5.0,ON,5.0,3.709195203015258,9,1.0
886,ebbwr0ofCaj_5thb3Tu_kg,J4gsvnUvh5_Nc_aNAwpYJg,1.0,ON,2.978186423522072,3.3376572390305186,9,1.0
887,ebbwr0ofCaj_5thb3Tu_kg,Q4RSmF0s-AkaegrLFCLEbg,4.0,ON,3.7126475268641936,3.945865773375569,9,0.0
888,ebbwr0ofCaj_5thb3Tu_kg,gy5pr5bFAjOL5rERSdMCLg,5.0,ON,5.0,4.40383246046431,9,1.0
889,ebbwr0ofCaj_5thb3Tu_kg,nBl_4gw5ecGzNkHyzfii8g,5.0,ON,4.166002429878017,3.6151591659616673,9,1.0
890,ebbwr0ofCaj_5thb3Tu_kg,tCjlXROlbcaGiBRfU2jaiw,5.0,ON,5.0,4.3683033111626335,9,1.0
891,uBZ3u1NuNQzkELznJphJsw,-ZBfr1BHvArFp1d6XH8jOQ,4.0,AZ,3.84428238828376,4.443340960640208,179,0.7400627936869154
892,uBZ3u1NuNQzkELznJphJsw,-_hk47bgWLbX0SfvBUkoPQ,4.0,AZ,3.433579371906315,3.2054594024197915,179,1.0
893,uBZ3u1NuNQzkELznJphJsw,-brl_eIReELetKiL0yK40Q,4.0,AZ,3.9353148383284013,4.2586194532376975,179,0.7999250283212127
894,uBZ3u1NuNQzkELznJphJsw,-j0eKga_6j-vmC-zSbNFdQ,3.0,AZ,2.7364762516913035,3.476481007354704,179,0.6438891151821688
895,uBZ3u1NuNQzkELznJphJsw,-kHQWsdlHfASvHCj59dzGA,2.0,AZ,4.166032045220816,2.415634654033872,179,0.0
896,uBZ3u1NuNQzkELznJphJsw,-ot4Xd6GxSUOqwUj7okZuA,5.0,AZ,4.3180232194455215,4.663602208777783,179,0.0
897,uBZ3u1NuNQzkELznJphJsw,0J_ihN4wvSElzlFilMhKtQ,4.0,AZ,3.469366782996735,3.9452640594640815,179,0.0
898,uBZ3u1NuNQzkELznJphJsw,0npO65UyjyjM0ZjKawvTbw,4.0,AZ,3.164141493776821,3.7027951747366137,179,0.0
899,uBZ3u1NuNQzkELznJphJsw,1rbb8ntTOpSolQv60CGcsQ,4.0,AZ,3.5050019681470936,3.4309708319585357,179,1.0
900,uBZ3u1NuNQzkELznJphJsw,21-o20t8YPSXrryoNBIq6Q,5.0,AZ,3.380879088356477,4.8082479405825005,179,0.0
901,uBZ3u1NuNQzkELznJphJsw,2ADoawEfSAZpnQSwVEo5Ig,4.0,AZ,4.491195124140599,2.405134539336417,179,0.7645345836459934
902,uBZ3u1NuNQzkELznJphJsw,2DmTw0k3bcXuHdAyxO_bkw,4.0,AZ,3.9595746806680214,3.684240818524758,179,1.0
903,uBZ3u1NuNQzkELznJphJsw,2Yq-Y-tDroP7mdDfcWJLCQ,5.0,AZ,4.07857393893548,4.481467556047046,179,0.0
904,uBZ3u1NuNQzkELznJphJsw,2g4ZTD3ePNSbDAvh6qAOKQ,5.0,AZ,4.166686932314134,4.262377747006301,179,0.0
905,uBZ3u1NuNQzkELznJphJsw,3HrT5IcO3sd4pSBCFP4OYw,4.0,AZ,3.721460140966797,3.6719987649373733,179,1.0
906,uBZ3u1NuNQzkELznJphJsw,3QQEc5QUP-h6LCkUZQEYQw,4.0,AZ,3.798200837954529,4.093601214485687,179,0.3168622043913133
907,uBZ3u1NuNQzkELznJphJsw,3S8PTPt2K-Md7cxiq3T-dw,1.0,AZ,4.239928460373196,2.6216857823599757,179,0.0
908,uBZ3u1NuNQzkELznJphJsw,4dG1QdAF9sE7c00Q-VVkMg,5.0,AZ,2.9647886102419423,3.501869103760116,179,0.0
909,uBZ3u1NuNQzkELznJphJsw,4j0WfdS_lHG9uSH7cd1PFg,3.0,AZ,3.6651065879775917,3.6442040114575023,179,0.0
910,uBZ3u1NuNQzkELznJphJsw,4m6bVRcNJYvaPKi9Tg5MGw,5.0,AZ,3.0252174740526434,3.2416916412089942,179,0.0
911,uBZ3u1NuNQzkELznJphJsw,5cXym2kMtJgKeaxdF2SrJA,4.0,AZ,4.000039721452274,3.156660068623206,179,0.9999529020505288
912,uBZ3u1NuNQzkELznJphJsw,5c_z8Noe46-p1k-WpXbOmw,3.0,AZ,3.5050019681470936,3.94781102451451,179,1.0
913,uBZ3u1NuNQzkELznJphJsw,6-VJLO3Phc8uenJaLH54Og,3.0,AZ,3.777703864509536,4.344524456388328,179,1.0
914,uBZ3u1NuNQzkELznJphJsw,6-gL3PfW1L_hAbH56LXqJQ,4.0,AZ,4.0034531290164725,3.4723843852420857,179,0.9934977739568505
915,uBZ3u1NuNQzkELznJphJsw,6KqLBLkHw78t33qObWJxpQ,1.0,AZ,4.1887792327375175,3.0168537937384503,179,0.0
916,uBZ3u1NuNQzkELznJphJsw,6RSbdKeccFWbCOIQHKbK7A,2.0,AZ,3.116276157348696,3.6164450567681294,179,1.0
917,uBZ3u1NuNQzkELznJphJsw,6Uf3RcK16NZeTxYTHXAD-Q,5.0,AZ,3.5741461622699395,4.128390071253416,179,0.0
918,uBZ3u1NuNQzkELznJphJsw,6nIFh_RXoc3978uktOPwbw,5.0,AZ,3.031576775103575,3.2906595374874863,179,0.0
919,uBZ3u1NuNQzkELznJphJsw,6xHAfmlqlpjm9retP20woQ,3.0,AZ,4.191072671886949,2.817160149208473,179,0.13307968867994321
920,uBZ3u1NuNQzkELznJphJsw,75vRgse6O3P4GL_vi3Xr9Q,5.0,AZ,3.6981813176162857,4.376752503906346,179,0.0
921,uBZ3u1NuNQzkELznJphJsw,7KlpgRjjAmVabPzxcExs0g,3.0,AZ,4.269056101796952,3.8331778199022186,179,0.0
922,uBZ3u1NuNQzkELznJphJsw,7MNBIoGznDHhC1AfxGWOFw,1.0,AZ,2.672897472631498,1.378565530474391,179,0.0
923,uBZ3u1NuNQzkELznJphJsw,7Q2cYSl5NBYytJzgjX0oKw,2.0,AZ,4.050526768449124,2.807735258907273,179,0.0
924,uBZ3u1NuNQzkELznJphJsw,7UVZyebxrARtwzJQBUB00g,5.0,AZ,2.7678587401375245,4.5502760841393135,179,0.0
925,uBZ3u1NuNQzkELznJphJsw,7dKIMvsTQI6zO-NYdRmrwA,4.0,AZ,3.39401584520289,3.478928857693703,179,0.0
926,uBZ3u1NuNQzkELznJphJsw,7obotzA7aLL9kAUIUWQcJg,4.0,AZ,4.8691012766095705,3.8060705619441153,179,0.18243070061895242
927,uBZ3u1NuNQzkELznJphJsw,825nC-s-cQG6Hsul5Gm2cA,4.0,AZ,3.8190493363162368,3.8382076384843535,179,0.0
928,uBZ3u1NuNQzkELznJphJsw,8EvgKu_VpVXJ0KUvrxS7BA,5.0,AZ,4.202370371059125,3.516334366922069,179,1.0
929,uBZ3u1NuNQzkELznJphJsw,8oVyhkGvcFd_pXwvxOzOxQ,4.0,AZ,3.9788760376419736,3.142363673831309,179,1.0
930,uBZ3u1NuNQzkELznJphJsw,9-KJZHOncSPnCcnvxF5QCw,1.0,AZ,4.323830011408811,4.136277463513316,179,0.0
931,uBZ3u1NuNQzkELznJphJsw,9HvMGpZL20cs8YuNfdYBmw,3.0,AZ,4.161340467213719,3.6178024096765937,179,0.0
932,uBZ3u1NuNQzkELznJphJsw,9PZViPPXgOrk7rY1-K1tZg,4.0,AZ,4.051672765741522,3.3543571347139416,179,0.9258975943714677
933,uBZ3u1NuNQzkELznJphJsw,9XSeT9qiIYCW3qwjfDTLjw,4.0,AZ,2.7238107948454338,3.5507248256991635,179,0.0
934,uBZ3u1NuNQzkELznJphJsw,9o-DUVGYaoKkqnCP5BT_NA,4.0,AZ,4.07857393893548,4.271680070465629,179,1.0
935,uBZ3u1NuNQzkELznJphJsw,A0dDYy7DWik6BzDX6LnOtg,5.0,AZ,2.986980974761412,4.207914504743962,179,0.0
936,uBZ3u1NuNQzkELznJphJsw,AF-N6i0XCJRPFFOZKp1Pnw,2.0,AZ,3.442392224300514,2.287002788991789,179,0.0
937,uBZ3u1NuNQzkELznJphJsw,AO2ZY9we2ceRQI74cmLUYA,2.0,AZ,3.976732866939534,1.6256576427567289,179,0.15922176942398186
938,uBZ3u1NuNQzkELznJphJsw,AsCdjxtQKvn-s1OyyG-joQ,3.0,AZ,3.134040325344174,3.223922745435248,179,1.0
939,uBZ3u1NuNQzkELznJphJsw,BTcY04QFiS1uh-RpkR7rAg,4.0,AZ,2.986980974761412,3.91926903131803,179,0.0
940,uBZ3u1NuNQzkELznJphJsw,Br2gGP58FkogY04rhdcDHQ,4.0,AZ,4.0476200748623405,2.985713039810459,179,0.9551560793078144
941,uBZ3u1NuNQzkELznJphJsw,CV0knwCFA-x-8jJHot6Few,5.0,AZ,3.4760123338453046,4.673639422421915,179,0.0
942,uBZ3u1NuNQzkELznJphJsw,E4T0rQBJa0e4HIliBrI4lA,4.0,AZ,3.030730353916062,2.8511218634322435,179,1.0
943,uBZ3u1NuNQzkELznJphJsw,F8FHXQBpMu1erLSTwUxYeQ,5.0,AZ,2.7370722409339368,4.022022574142256,179,0.0
944,uBZ3u1NuNQzkELznJphJsw,G8vA6pq4p8KslaURm-q65Q,5.0,AZ,4.222149498011017,4.476050305983495,179,0.0
945,uBZ3u1NuNQzkELznJphJsw,G90Hq06TOqimq1Kw-kG0_A,5.0,AZ,2.9061473924618286,3.2026814697818065,179,0.0
946,uBZ3u1NuNQzkELznJphJsw,GGecutXeoEVlYKoxVo2WPA,2.0,AZ,4.07857393893548,3.3774309774337854,179,0.0
947,uBZ3u1NuNQzkELznJphJsw,GWCd4xlTdOwcaaSSu9b9XQ,2.0,AZ,3.3648289110486385,3.4631647596140613,179,1.0
948,uBZ3u1NuNQzkELznJphJsw,GdV24nwlR29MPqNXFglZnQ,3.0,AZ,4.165849992753732,2.146786697308924,179,0.4225787792864163
949,uBZ3u1NuNQzkELznJphJsw,HUMumae_0P9taTSQTZcpZw,4.0,AZ,4.091653353529718,4.1784769329746005,179,1.0
950,uBZ3u1NuNQzkELznJphJsw,IoMUTHajJFgJD0Jqqqt0PQ,4.0,AZ,2.7626764488108653,3.4776697074258363,179,0.0
951,uBZ3u1NuNQzkELznJphJsw,JZKefaX9VXvmkcfMmbyrEg,3.0,AZ,4.137077746436725,3.635446114471924,179,0.0
952,uBZ3u1NuNQzkELznJphJsw,Jsfag1tWh3I408hDTcA7EQ,3.0,AZ,3.248887964476422,3.720195528315268,179,1.0
953,uBZ3u1NuNQzkELznJphJsw,KLzY7jmq6tnqN1E_JBkyLw,3.0,AZ,4.750803012546315,2.3731863478235584,179,0.26363108127421014
954,uBZ3u1NuNQzkELznJphJsw,LtqG2KJ87h39x7bnq6QuYg,4.0,AZ,4.133588710312656,3.4913932119281186,179,0.7919812414619805
955,uBZ3u1NuNQzkELznJphJsw,Nadqhj48QuCyIFGrT_d7og,4.0,AZ,2.8323150519002764,3.7567015134580752,179,0.0
956,uBZ3u1NuNQzkELznJphJsw,NwVj3tbEcR2F8fbrcOEV0Q,3.0,AZ,4.108009803806219,3.645563722121585,179,0.0
957,uBZ3u1NuNQzkELznJphJsw,OfLdWSqZ4HM_-B5khUtS8w,5.0,AZ,3.8297745477671192,4.518923358861781,179,0.0
958,uBZ3u1NuNQzkELznJphJsw,PYjJeED722hC6jOaSIiTBw,4.0,AZ,3.5017293580134248,4.197417592449899,179,0.28377307920093287
959,uBZ3u1NuNQzkELznJphJsw,QzrtN3EjGp-kSCzg8uj1oA,2.0,AZ,3.6592722498792964,3.931670546578544,179,1.0
960,uBZ3u1NuNQzkELznJphJsw,RoNUft_Z8AtIN-8hZRkr2Q,4.0,AZ,2.7750573557767746,2.917730732962806,179,0.0
961,uBZ3u1NuNQzkELznJphJsw,Rqf6LuH8i0Y8UaSgEzsQTg,1.0,AZ,4.269056101796952,2.5061383408443683,179,0.0
962,uBZ3u1NuNQzkELznJphJsw,S4j7Fw2xK_Z4HnCLlQFVVA,1.0,AZ,4.016435509393845,3.6466713507514177,179,0.0
963,uBZ3u1NuNQzkELznJphJsw,SWDxTrwU_qlEcJp36IYquw,5.0,AZ,3.8755214736132095,4.2568881333039235,179,0.0
964,uBZ3u1NuNQzkELznJphJsw,TkoyGi8J7YFjA6SbaRzrxg,4.0,AZ,3.8060114494112383,3.6632095573897216,179,1.0
965,uBZ3u1NuNQzkELznJphJsw,TvOE5wiluPOzf7kbQthVjg,4.0,AZ,4.224581482788366,3.4581766207758964,179,0.7069675651604723
966,uBZ3u1NuNQzkELznJphJsw,U5ZlFP1kBFzlmnaIn1f9sQ,3.0,AZ,3.304285438815472,4.259253010367571,179,1.0
967,uBZ3u1NuNQzkELznJphJsw,UYx74_29WV8dbBQgWPozDA,4.0,AZ,2.7362911553425486,4.054363452121605,179,0.041244666361968274
968,uBZ3u1NuNQzkELznJphJsw,VOKCaJMMSpAGgrx2RG7Ueg,5.0,AZ,2.8103658626357166,4.8501247087439605,179,0.0
969,uBZ3u1NuNQzkELznJphJsw,VfX7rhtX03yNg56ISz8gVQ,3.0,AZ,2.986980974761412,2.7420839687993035,179,1.0
970,uBZ3u1NuNQzkELznJphJsw,VqutAZTwEgFj7FNoTjk3CA,2.0,AZ,4.579381413538674,1.8595587632830768,179,0.051636174404138126
971,uBZ3u1NuNQzkELznJphJsw,W7Dt3b6H_pMIHfxn49Pkzg,3.0,AZ,3.9563003981223517,2.2807457943119926,179,0.42926336393475917
972,uBZ3u1NuNQzkELznJphJsw,XWafv9_J7TUOO4PbEcIFJA,3.0,AZ,4.269056101796952,3.9001158745100497,179,0.0
973,uBZ3u1NuNQzkELznJphJsw,XXhKj-sK2afmMaz7gdaA1Q,4.0,AZ,3.340793395845214,2.462498252292744,179,1.0
974,uBZ3u1NuNQzkELznJphJsw,YOD9dXrnpu8HTRILpF0onw,4.0,AZ,3.7661861493990214,3.778528177515462,179,0.0
975,uBZ3u1NuNQzkELznJphJsw,Yk8WiriuHOkAXufUqGZMyg,4.0,AZ,4.4174759367573655,3.2328888208125113,179,0.6475768382603275
976,uBZ3u1NuNQzkELznJphJsw,ZKsVCA89iXMccf3fEhS3iw,4.0,AZ,3.684596953076319,4.186941027291054,179,0.3721374191250897
977,uBZ3u1NuNQzkELznJphJsw,_CNeEvbQdwdeUlPEm2pZNg,4.0,AZ,2.8478266715660423,3.1160858340984925,179,0.0
978,uBZ3u1NuNQzkELznJphJsw,_Gd6ZQ7JzwE3L3M_k6Gdhw,4.0,AZ,2.9388528992022995,3.0809703219939797,179,0.0
979,uBZ3u1NuNQzkELznJphJsw,_apOFdQjNhIh1q4AEMxl4A,4.0,AZ,2.876957487489189,3.1110191340083366,179,0.0
980,uBZ3u1NuNQzkELznJphJsw,acD0l-j5Kr-edoO-_tcbyg,2.0,AZ,3.4023433987578815,3.804854023733636,179,1.0
981,uBZ3u1NuNQzkELznJphJsw,cHa74FO5t8hNYGwq2IQW7w,4.0,AZ,3.469366782996735,3.244107837482721,179,1.0
982,uBZ3u1NuNQzkELznJphJsw,cHdJXLlKNWixBXpDwEGb_A,4.0,AZ,3.367020614579583,4.270607137500904,179,0.2994811571846196
983,uBZ3u1NuNQzkELznJphJsw,cKIbCC5OVmrHIh8PawlI6g,2.0,AZ,3.892088713472305,3.1508576884008623,179,0.0
984,uBZ3u1NuNQzkELznJphJsw,d1_Ko1DQ4QyB9BjnCFjVLw,2.0,AZ,3.8454077997268863,3.5914046012532013,179,0.0
985,uBZ3u1NuNQzkELznJphJsw,dXQ2zo174AZeHOtRoHwqEQ,5.0,AZ,2.870959989201721,4.552485924996664,179,0.0
986,uBZ3u1NuNQzkELznJphJsw,duGlnlkRM1lGcyDTwNxtjQ,2.0,AZ,3.4896392889581738,2.394098461605008,179,0.0
987,uBZ3u1NuNQzkELznJphJsw,e9QjTA0wa0s6UvLPTnu4cw,3.0,AZ,3.7897286692476175,2.6883029520038386,179,0.2829941621266624
988,uBZ3u1NuNQzkELznJphJsw,eAmWW8d27lihRdBTVSry5Q,3.0,AZ,2.659453422392312,2.9340629879302047,179,0.0
989,uBZ3u1NuNQzkELznJphJsw,ePkouyI6uFc9ifEzvxD4jw,4.0,AZ,3.988830516777607,1.9823869216635368,179,1.0
990,uBZ3u1NuNQzkELznJphJsw,f9152qrcOqmJyO_AnGm4nA,4.0,AZ,2.8079036668408746,3.2786300543594846,179,0.0
991,uBZ3u1NuNQzkELznJphJsw,fEzdTIHIX77Ty_PL6KL89Q,4.0,AZ,3.386304988553724,3.7188695826110267,179,0.0
992,uBZ3u1NuNQzkELznJphJsw,fP8JqPAVh9MQ2OIlfvsKnw,5.0,AZ,4.357527077797736,3.4472457892544446,179,1.0
993,uBZ3u1NuNQzkELznJphJsw,fS9a8AGrcwWPf_9vfn5wPQ,5.0,AZ,3.3844921053870216,3.8604302272947058,179,0.0
994,uBZ3u1NuNQzkELznJphJsw,fTWNUK7Gp0PP7fNRjMFoeg,4.0,AZ,3.3989232027325587,3.7432476596827726,179,0.0
995,uBZ3u1NuNQzkELznJphJsw,frX-b80axwh3FMEPGA5bJA,1.0,AZ,4.211812784328698,2.6996495454021674,179,0.0
996,uBZ3u1NuNQzkELznJphJsw,fyFmamI9xY0_OOgH6tO3pg,4.0,AZ,4.269056101796952,3.8872171741589088,179,0.29536754290280604
997,uBZ3u1NuNQzkELznJphJsw,h30GZNXgB1GktpScLThGPg,4.0,AZ,3.5245521311395334,3.640028436296896,179,0.0
998,uBZ3u1NuNQzkELznJphJsw,hiMdQmnVXgp7DTCCj3pwdA,4.0,AZ,3.53333925277604,3.4515256801490364,179,1.0
999,uBZ3u1NuNQzkELznJphJsw,iRa-394URsOWGfcFqvm1vw,3.0,AZ,4.07857393893548,2.648694643049831,179,0.24568882000111408
1000,uBZ3u1NuNQzkELznJphJsw,iYK2hCUu1DHbRwKjNNIT0g,3.0,AZ,2.9177532917202766,3.4142171667888173,179,0.8343349588761749
1001,uBZ3u1NuNQzkELznJphJsw,iZMdwe0xebE3rF0x3LOr4w,4.0,AZ,3.53410444833601,4.602583307532999,179,0.5639637156563566
1002,uBZ3u1NuNQzkELznJphJsw,jSmK7CDjDE0poSQv6t6V0Q,1.0,AZ,2.642210167080864,2.14649584526076,179,0.0
1003,uBZ3u1NuNQzkELznJphJsw,jtev1zmWMj3M33zpyadhdg,3.0,AZ,3.4896392889581738,3.150083189607275,179,0.0
1004,uBZ3u1NuNQzkELznJphJsw,krCiaZqjU2CeOfwoJWctDg,2.0,AZ,2.7370722409339368,2.882002005313436,179,1.0
1005,uBZ3u1NuNQzkELznJphJsw,l0rbgnvy2jSeUUEBUK4B8A,5.0,AZ,3.4090828419733272,4.715285920981074,179,0.0
1006,uBZ3u1NuNQzkELznJphJsw,l0v1AdiwMIEP0zpcSmxm1Q,2.0,AZ,3.6703117659000246,4.316244739879304,179,1.0
1007,uBZ3u1NuNQzkELznJphJsw,ltQ-ilKwrlBtub7b_7gKww,3.0,AZ,3.9002227736337884,3.1536025868344333,179,0.0
1008,uBZ3u1NuNQzkELznJphJsw,m3a4V9ncbaqF63ynTvtM9A,5.0,AZ,3.422439562476096,3.964684507101556,179,0.0
1009,uBZ3u1NuNQzkELznJphJsw,mPBUVLUB9rUymXbGLi7j3A,4.0,AZ,3.0731720372459614,4.528420846386841,179,0.3631137459571601
1010,uBZ3u1NuNQzkELznJphJsw,mRDyt98UXamjbSOX9NinlA,4.0,AZ,2.7364762516913035,3.8475027883260817,179,0.0
1011,uBZ3u1NuNQzkELznJphJsw,mk_OXeS7_zcfYlaEEFYWvA,5.0,AZ,3.469366782996735,3.2063460227443836,179,1.0
1012,uBZ3u1NuNQzkELznJphJsw,nCAqeub9ERwzSoQwGzr1QQ,4.0,AZ,2.986980974761412,2.4207705211076127,179,1.0
1013,uBZ3u1NuNQzkELznJphJsw,nFVqjh-JCOuV2Uci1ZfJ_Q,5.0,AZ,3.3807122242856344,4.384071189328156,179,0.0
1014,uBZ3u1NuNQzkELznJphJsw,nn4ZkIZTCd7jJhxs-P9tHA,4.0,AZ,3.8538351097216896,3.3653331517528704,179,1.0
1015,uBZ3u1NuNQzkELznJphJsw,nuRp5b-wIzYrQpcQID6NOg,4.0,AZ,3.065442331319784,3.8385870973293863,179,0.0
1016,uBZ3u1NuNQzkELznJphJsw,oOCJeN58MvdwLnjJfCUdyA,5.0,AZ,2.727833578163843,4.626777703520736,179,0.0
1017,uBZ3u1NuNQzkELznJphJsw,okX1jSK4-4uPdglVFNYhSw,2.0,AZ,3.798616617472169,3.7221531100390393,179,0.0
1018,uBZ3u1NuNQzkELznJphJsw,onhURB5hb6tKukQNPcBADw,4.0,AZ,4.165849992753732,3.5716721049022726,179,0.7208748488547025
1019,uBZ3u1NuNQzkELznJphJsw,osJfovV0FGBDo4n7eD4-AQ,4.0,AZ,4.2029392613184715,4.6753499707466135,179,1.0
1020,uBZ3u1NuNQzkELznJphJsw,p9v9Sl2g_ibaajWvO0NjkQ,4.0,AZ,3.7912215390701403,3.72063394551934,179,1.0
1021,uBZ3u1NuNQzkELznJphJsw,pSQFynH1VxkfSmehRXlZWw,4.0,AZ,3.8572396020710378,3.9715295601791936,179,0.0
1022,uBZ3u1NuNQzkELznJphJsw,pvpS3RkO8Qsl759-Xz7YZg,4.0,AZ,3.391990138795535,3.5917543836149513,179,0.0
1023,uBZ3u1NuNQzkELznJphJsw,pyeoyouJWxxcwzfugfessQ,5.0,AZ,3.9759053647251457,4.104449689953517,179,0.0
1024,uBZ3u1NuNQzkELznJphJsw,rbYh1ue3YpdOt1GIUs2YBg,5.0,AZ,4.060990039208604,4.509068958560352,179,0.0
1025,uBZ3u1NuNQzkELznJphJsw,rgTcICdtCXoNXc71Z7-t5g,4.0,AZ,3.748802236805562,3.3877163689002887,179,1.0
1026,uBZ3u1NuNQzkELznJphJsw,rv_HhRxfYaCF7IZHovpklg,5.0,AZ,2.87551560525187,4.32267385768184,179,0.0
1027,uBZ3u1NuNQzkELznJphJsw,sj9EGBYtg-k2wddhKmrAKw,4.0,AZ,3.7687813021698813,4.4543555212662005,179,0.6627371750721656
1028,uBZ3u1NuNQzkELznJphJsw,t5nyOtnEv455rShOS_g3RA,3.0,AZ,3.993913596486182,4.3773297874416075,179,1.0
1029,uBZ3u1NuNQzkELznJphJsw,tcPVY5QCFL_roeouCY5SXQ,1.0,AZ,4.530181308132428,2.0339951146858164,179,0.0
1030,uBZ3u1NuNQzkELznJphJsw,thlAnPN1ApoNxSnok_fcvA,3.0,AZ,3.890628812839632,3.8953015631724814,179,1.0
1031,uBZ3u1NuNQzkELznJphJsw,ttxro5pg5z5s8iNcKPdt3w,4.0,AZ,4.118331045483498,3.1709131585985912,179,0.8751015289857271
1032,uBZ3u1NuNQzkELznJphJsw,tuh6HTHEXvBAN65iioxOog,5.0,AZ,2.872728313224913,3.86458245323948,179,0.0
1033,uBZ3u1NuNQzkELznJphJsw,u8ega20C8Bi4LRo2cZWz1w,5.0,AZ,2.8475582384238103,3.2816287373910744,179,0.0
1034,uBZ3u1NuNQzkELznJphJsw,u9R0_pvEkl7QGPJYH3j1sg,4.0,AZ,4.030969741941697,4.159388321307785,179,1.0
1035,uBZ3u1NuNQzkELznJphJsw,vKKSF1_1JNnRMaoNPQb5Lw,2.0,AZ,4.14827472282792,3.727922620071113,179,0.0
1036,uBZ3u1NuNQzkELznJphJsw,whAwdYVty-jSNRhrYT2zHA,5.0,AZ,3.418142685520446,4.158739215924794,179,0.0
1037,uBZ3u1NuNQzkELznJphJsw,wkjTG3gQr7KNF_5WGdOKlQ,4.0,AZ,2.7338260796552283,4.031668869589587,179,0.02440116001352409
1038,uBZ3u1NuNQzkELznJphJsw,wsj280sigPzqVgxzNpac9g,2.0,AZ,3.3808503132600665,3.6254977438437663,179,1.0
1039,uBZ3u1NuNQzkELznJphJsw,xVP6vpI-LGJ4Y61gIb4LQA,4.0,AZ,3.5050019681470936,3.663123927169545,179,0.0
1040,uBZ3u1NuNQzkELznJphJsw,xYJGge9wPXNb_VpDyPh4Fw,3.0,AZ,4.037119762427154,3.408945930716776,179,0.0
1041,uBZ3u1NuNQzkELznJphJsw,ytZFU__2uG8RUApBwGAe_w,5.0,AZ,2.813766431260472,4.45358866008228,179,0.0
1042,uBZ3u1NuNQzkELznJphJsw,zPTlHgXRv2o2_6l4riQaLg,4.0,AZ,3.380234361423851,3.3397229280003486,179,1.0
1043,uBZ3u1NuNQzkELznJphJsw,zidkKI_N1OPxsiddTOQH_Q,5.0,AZ,3.5826450813086903,4.571502258014762,179,0.0
1044,rSHN1O2a3M6vCIyuFw7UvA,0ATtexYR5RAgenltFpb2RQ,5.0,AB,4.1755259312495046,4.4504840499167715,58,0.0
1045,rSHN1O2a3M6vCIyuFw7UvA,2hmR1g5Pc8pVLGz9DeXWbQ,5.0,QC,4.021430932292858,3.5459403149677966,58,1.0
1046,rSHN1O2a3M6vCIyuFw7UvA,2pM6w__rm6U3JamvlhN-6w,1.0,AB,3.7891201367619294,4.027268508619941,58,1.0
1047,rSHN1O2a3M6vCIyuFw7UvA,3K9zA3TgOWvi_w4rfYIOwA,5.0,AB,3.8190987904849445,4.079796763366518,58,0.0
1048,rSHN1O2a3M6vCIyuFw7UvA,60HVeFxGMkCJ5GaepTomOA,1.0,AB,3.136278649657364,4.072357172799407,58,1.0
1049,rSHN1O2a3M6vCIyuFw7UvA,66dr6mWQq_qyz4M7rgNyOg,4.0,AB,4.0539530885462725,4.50968573159393,58,1.0
1050,rSHN1O2a3M6vCIyuFw7UvA,7lZI5UPuI_gFPn6H-mw21A,5.0,AB,3.718221680980456,4.4508590887138855,58,0.0
1051,rSHN1O2a3M6vCIyuFw7UvA,7wgKazvblPECOzBrd6N50Q,5.0,QC,4.014966682308293,3.7123368279515563,58,1.0
